data,estado,cidade,casos_totais,casos_novos,obitos_totais,obitos_novos,ano,mes,data_carga
2023-03-18,RN,Francisco Dantas/RN,1027,0,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Garopaba/SC,7720,7,55,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RO,Guajará-Mirim/RO,7130,9,245,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Jaborandi/SP,606,0,25,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Japira/PR,1488,0,16,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AC,Jordão/AC,735,0,2,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Paulistânia/SP,212,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Piraúba/MG,2373,0,34,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Planalto/SP,671,0,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Saltinho/SP,2577,0,26,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Santa Tereza/RS,427,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Tuparetama/PE,1507,0,31,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AM,Uarini/AM,2554,4,26,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Vicência/PE,1915,2,38,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Vista Serrana/PB,764,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Anguera/BA,1341,0,22,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Armazém/SC,1768,0,36,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Bom Despacho/MG,13285,0,145,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Cajazeirinhas/PB,365,1,1,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Cajuru/SP,2191,0,88,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AM,Carauari/AM,7968,6,59,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Carlos Chagas/MG,3887,0,40,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Corumbá de Goiás/GO,1921,1,41,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Cumaru/PE,1602,46,22,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Cícero Dantas/BA,931,0,16,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Gaspar/SC,17220,13,221,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Icaraíma/PR,2107,0,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Itaquara/BA,849,0,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AM,Manicoré/AM,8213,0,110,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Marmelópolis/MG,569,0,12,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Mundo Novo/GO,1680,2,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Penedo/AL,5614,4,102,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Seritinga/MG,412,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,São João da Boa Vista/SP,25363,321,388,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Xambrê/PR,1406,5,18,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Alenquer/PA,6151,38,172,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Alpercata/MG,589,0,27,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Aracati/CE,14475,6,183,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Arraial/PI,173,0,3,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Assunção/PB,805,1,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,DF,Brasília/DF,898072,0,11845,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RJ,Comendador Levy Gasparian/RJ,8695,1,165,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Conceição do Castelo/ES,3546,0,35,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Cássia dos Coqueiros/SP,258,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Descoberto/MG,361,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Figueirão/MS,553,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,General Câmara/RS,1583,3,26,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Iaras/SP,302,0,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Indaiatuba/SP,28600,-17,866,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Itapajé/CE,4281,2,154,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Jesuânia/MG,1014,0,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Lamim/MG,639,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Mauá/SP,36730,12,1694,3,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Monte Alegre dos Campos/RS,313,1,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RJ,Natividade/RJ,1621,1,32,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Palestina de Goiás/GO,796,3,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Paranaguá/PR,34883,11,649,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Passagem/PB,237,0,2,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Pinhão/PR,4814,0,94,1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Placas/PA,2899,0,47,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Quartel Geral/MG,459,0,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Quixabeira/BA,1407,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Santo Antônio do Palma/RS,338,0,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,São José de Ribamar/MA,9417,1,382,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,São Vicente de Minas/MG,941,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Terra Nova/PE,2510,0,16,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Tijucas/SC,11281,-16,105,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Urupema/SC,528,1,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Viana/MA,1430,0,43,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Águas da Prata/SP,2174,4,39,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Alexânia/GO,8257,3,118,-1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Boa Esperança/ES,5406,5,58,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Cardeal da Silva/BA,2414,6,18,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,TO,Darcinópolis/TO,1093,4,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Dom Bosco/MG,916,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,TO,Dueré/TO,551,5,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Fagundes Varela/RS,847,1,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Goianinha/RN,4055,0,51,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Iepê/SP,1851,0,36,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Ipu/CE,6416,2,83,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Lagoinha do Piauí/PI,399,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Leme do Prado/MG,609,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Lunardelli/PR,1236,0,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Maetinga/BA,754,3,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RR,Normandia/RR,1116,0,37,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Palmácia/CE,1516,0,23,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Pimenta/MG,2294,0,23,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Rancho Alegre D'Oeste/PR,694,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Ribeira/SP,538,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Salvador do Sul/RS,1706,5,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Santa Cruz/PE,1349,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Santo Antônio do Paraíso/PR,723,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,São José do Goiabal/MG,883,0,19,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Tarumirim/MG,583,0,50,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Triunfo/RS,5364,30,106,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Varjota/CE,3753,1,37,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Abaíra/BA,361,0,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Altinópolis/SP,1248,0,68,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Balneário Rincão/SC,2666,1,55,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Boa Esperança do Sul/SP,2707,0,29,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Bom Jesus do Norte/ES,3077,2,33,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Capitólio/MG,3748,0,44,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Colinas do Sul/GO,915,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RO,Corumbiara/RO,2336,0,25,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Divinésia/MG,969,0,12,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Getúlio Vargas/RS,4585,1,50,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Guidoval/MG,1412,0,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Ipiranga do Piauí/PI,876,0,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Irati/SC,560,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Itaverava/MG,539,0,3,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Joaquim Gomes/AL,984,0,28,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Jundiaí/SP,74285,10,1835,1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Limeira/SP,43844,5,1308,1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Lucena/PB,1950,0,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Nova Redenção/BA,410,25,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Porto/PI,558,0,18,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Quatiguá/PR,3515,3,46,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Santa Leopoldina/ES,3531,1,30,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Santo Expedito do Sul/RS,616,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Sidrolândia/MS,9644,1,177,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Tanque d'Arca/AL,526,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Três Lagoas/MS,33412,32,561,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Ubarana/SP,1730,0,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Valente/BA,3853,0,34,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Vargem Grande/MA,2674,15,36,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Aurilândia/GO,1537,4,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Brasilândia/MS,2407,1,28,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Brodowski/SP,4868,28,88,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Buriti Alegre/GO,1962,0,41,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Calmon/SC,85,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Campos Borges/RS,1023,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Dona Euzébia/MG,1975,0,22,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Doutor Pedrinho/SC,603,1,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Girau do Ponciano/AL,2440,0,53,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Guarda-Mor/MG,2205,0,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Ilha Comprida/SP,4165,34,65,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Irará/BA,3079,0,33,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Itapeva/MG,2803,0,41,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Panorama/SP,2485,33,84,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RJ,Paracambi/RJ,5853,9,142,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Paraíso/SC,357,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Pedrinópolis/MG,995,0,12,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Pindaré-Mirim/MA,2805,0,33,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Potiraguá/BA,738,0,16,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Rio do Campo/SC,1176,-1,12,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Riolândia/SP,3015,0,34,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Rolador/RS,655,17,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Santarém/PA,44517,4,1391,1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,São Francisco do Pará/PA,1330,4,41,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,São Félix do Xingu/PA,4370,0,41,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,São João do Rio do Peixe/PB,1851,0,38,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Telêmaco Borba/PR,31568,48,419,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Teotônio Vilela/AL,3296,0,75,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Tocantins/MG,2699,0,61,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Turuçu/RS,540,0,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Uberlândia/MG,244658,0,3540,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Vargem Bonita/SC,1525,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Altamira do Maranhão/MA,556,0,15,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Anhembi/SP,459,0,16,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Antonina do Norte/CE,1125,1,28,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Barra D'Alcântara/PI,224,2,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Bituruna/PR,2831,2,40,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Boa Vista da Aparecida/PR,1894,2,42,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Bom Jardim de Goiás/GO,2835,5,32,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Governador Lindenberg/ES,5158,8,35,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Ipiaú/BA,5437,2,101,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Itinga do Maranhão/MA,1644,0,34,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,João Alfredo/PE,1970,0,55,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Juiz de Fora/MG,75550,0,2410,2,2023,3,2025-10-15 20:57:10.032331
2023-03-18,TO,Lavandeira/TO,318,1,1,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Mendes Pimentel/MG,1309,0,12,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Muçum/RS,1416,6,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Novo Oriente/CE,2888,4,48,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Oeiras do Pará/PA,2524,0,52,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Petrolina de Goiás/GO,4664,3,46,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Porto Rico do Maranhão/MA,359,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AC,Porto Walter/AC,571,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Rodolfo Fernandes/RN,574,0,12,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Rubiácea/SP,735,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Santa Bárbara do Monte Verde/MG,550,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Santa Efigênia de Minas/MG,978,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,São Tiago/MG,1469,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Teófilo Otoni/MG,20288,0,381,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Tupanciretã/RS,7178,16,59,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Videira/SC,19768,6,141,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Vitória/ES,149304,160,1454,1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Votuporanga/SP,28590,221,510,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Água Clara/MS,5561,0,72,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,São Bonifácio/SC,1044,-1,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Bananeiras/PB,2098,1,29,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Caldas Novas/GO,24539,25,359,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Estrela/RS,8561,73,83,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Ilhabela/SP,7499,1,52,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Itapoá/SC,6681,0,83,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Juramento/MG,377,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Manaíra/PB,1508,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Montes Altos/MA,1311,0,16,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Mozarlândia/GO,6367,4,37,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Natuba/PB,618,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MT,Nova Monte Verde/MT,3219,0,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Nísia Floresta/RN,2975,0,51,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Parazinho/RN,841,0,12,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Parobé/RS,15432,26,259,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Pereiro/CE,3591,0,29,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Promissão/SP,10362,8,131,1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SE,Propriá/SE,4348,0,88,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Rinópolis/SP,675,0,21,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Santa Cruz da Baixa Verde/PE,778,0,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Senador Sá/CE,1678,0,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,São João do Manhuaçu/MG,1319,0,33,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Taciba/SP,864,0,27,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Ubiratã/PR,3458,0,107,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Vitória da Conquista/BA,51994,29,753,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Viçosa/MG,19688,0,166,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MT,Apiacás/MT,3616,0,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Aracitaba/MG,109,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Balsa Nova/PR,3308,1,36,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Batalha/AL,1333,0,25,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Buriti dos Lopes/PI,1757,5,39,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Divinolândia de Minas/MG,609,0,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Espera Feliz/MG,3865,0,55,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Ibituruna/MG,744,0,1,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Imigrante/RS,452,1,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Itamarandiba/MG,7782,0,34,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Itapeva/SP,23020,24,477,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Jaguarão/RS,8325,21,64,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Lagoa de São Francisco/PI,846,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Orleans/SC,8562,0,98,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Paula Cândido/MG,1492,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Poranga/CE,1590,0,19,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Porto Real do Colégio/AL,792,0,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Rio Piracicaba/MG,3640,0,31,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Santa Rita/PB,13725,1,390,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Santo Hipólito/MG,445,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Saudade do Iguaçu/PR,1745,1,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Taquaritinga/SP,14779,1,250,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RO,Theobroma/RO,1617,0,28,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Treviso/SC,1435,2,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Triunfo Potiguar/RN,650,1,3,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Érico Cardoso/BA,2467,13,53,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Altair/SP,325,0,18,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Alvorada de Minas/MG,560,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Alvorada do Norte/GO,1678,-1,22,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Arara/PB,1333,2,33,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Araçás/BA,937,1,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Bonito/BA,1215,1,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Campos Belos/GO,6179,2,39,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AM,Careiro/AM,6749,29,92,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Centralina/MG,2058,0,54,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Claro dos Poções/MG,1355,0,12,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Cândido Sales/BA,1462,0,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Divisópolis/MG,1121,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Francisco Badaró/MG,308,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Frutal/MG,18292,0,316,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Ibarama/RS,743,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Jijoca de Jericoacoara/CE,3567,1,33,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Joaíma/MG,1231,0,47,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Manari/PE,959,1,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Mirangaba/BA,797,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Monteirópolis/AL,307,0,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Olinda/PE,49058,25,1134,-1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Perobal/PR,2167,0,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Pilões/RN,858,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Reduto/MG,814,0,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Sousa/PB,7953,2,174,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,São Raimundo Nonato/PI,4890,2,73,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Tuiuti/SP,1300,12,23,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Uruana/GO,4312,16,49,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Valentim Gentil/SP,4821,12,78,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Arroio Grande/RS,3427,5,64,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Bom Jesus do Sul/PR,1460,1,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Bonópolis/GO,994,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Brotas de Macaúbas/BA,439,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Capão Bonito do Sul/RS,752,1,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Catanduva/SP,36862,17,737,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Catanduvas/PR,2228,0,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Chavantes/SP,2791,4,62,0,2023,3,2025-10-15 20:57:10.032331
